user_id,ad_creative_quality,time_of_day,click_probability,is_clicked
user_9029,7,2,0.06245582551507839,0
user_1271,7,18,0.14573025953518293,0
user_2173,3,9,0.010409304252513065,0
user_8441,4,14,0.06245582551507839,0
user_1990,3,18,0.09368373827261758,0
user_3103,9,3,0.12491165103015679,0
user_2222,7,8,0.06245582551507839,0
user_3132,5,17,0.06245582551507839,0
user_10943,1,7,0.010409304252513065,0
user_2004,6,15,0.06245582551507839,0
user_1409,9,21,0.20818608505026132,0
user_7146,10,2,0.12491165103015679,0
user_6795,4,0,0.06245582551507839,0
user_10820,3,16,0.010409304252513065,0
user_8906,5,19,0.14573025953518293,0
user_6591,8,21,0.20818608505026132,1
user_2817,2,8,0.010409304252513065,0
user_7692,9,15,0.12491165103015679,1
user_9526,6,9,0.06245582551507839,0
user_2871,1,20,0.09368373827261758,0
user_6908,2,22,0.09368373827261758,0
user_9379,7,23,0.06245582551507839,0
user_3974,1,18,0.09368373827261758,0
user_8275,7,16,0.06245582551507839,0
user_5944,5,11,0.06245582551507839,0
user_9139,2,16,0.010409304252513065,0
user_5482,7,15,0.06245582551507839,1
user_3857,1,20,0.09368373827261758,0
user_5706,3,18,0.09368373827261758,0
user_2349,7,15,0.06245582551507839,0
user_7716,10,23,0.12491165103015679,0
user_7955,4,13,0.06245582551507839,0
user_1950,8,2,0.12491165103015679,0
user_1584,7,20,0.14573025953518293,0
user_3384,9,18,0.20818608505026132,0
user_1440,8,18,0.20818608505026132,0
user_6176,2,18,0.09368373827261758,0
user_4798,4,11,0.06245582551507839,0
user_2026,5,20,0.14573025953518293,0
user_9663,10,0,0.12491165103015679,1
user_3901,1,9,0.010409304252513065,0
user_6167,5,21,0.14573025953518293,0
user_9205,8,3,0.12491165103015679,0
user_1316,1,19,0.09368373827261758,0
user_6754,9,21,0.20818608505026132,0
user_8320,3,20,0.09368373827261758,0
user_8171,1,20,0.09368373827261758,0
user_1251,3,4,0.010409304252513065,0
user_9412,10,5,0.12491165103015679,0
user_6357,4,1,0.06245582551507839,1
user_9642,5,7,0.06245582551507839,0
user_5525,6,22,0.14573025953518293,0
user_4778,2,2,0.010409304252513065,0
user_6878,3,20,0.09368373827261758,0
user_3099,2,5,0.010409304252513065,0
user_9328,3,14,0.010409304252513065,0
user_10556,8,5,0.12491165103015679,0
user_4151,8,22,0.20818608505026132,0
user_6722,1,21,0.09368373827261758,0
user_9051,8,21,0.20818608505026132,0
user_10416,5,20,0.14573025953518293,0
user_4466,7,11,0.06245582551507839,0
user_4828,7,21,0.14573025953518293,0
user_6652,3,19,0.09368373827261758,0
user_10733,10,23,0.12491165103015679,0
user_4385,3,5,0.010409304252513065,0
user_9494,3,3,0.010409304252513065,0
user_2832,1,14,0.010409304252513065,0
user_6849,6,8,0.06245582551507839,0
user_1645,3,20,0.09368373827261758,0
user_7093,9,20,0.20818608505026132,0
user_3781,9,22,0.20818608505026132,0
user_3056,3,22,0.09368373827261758,0
user_4605,5,20,0.14573025953518293,0
user_8127,8,20,0.20818608505026132,1
user_2252,7,2,0.06245582551507839,0
user_1507,8,11,0.12491165103015679,0
user_4991,3,22,0.09368373827261758,0
user_4964,6,17,0.06245582551507839,0
user_2701,4,3,0.06245582551507839,0
user_1272,7,21,0.14573025953518293,1
user_10469,8,18,0.20818608505026132,1
user_7112,10,8,0.12491165103015679,0
user_8559,10,13,0.12491165103015679,0
user_7073,6,14,0.06245582551507839,0
user_5527,6,0,0.06245582551507839,0
user_4083,2,19,0.09368373827261758,0
user_3846,4,15,0.06245582551507839,0
user_9600,1,1,0.010409304252513065,0
user_3994,3,8,0.010409304252513065,0
user_6543,3,4,0.010409304252513065,0
user_5673,3,8,0.010409304252513065,0
user_10310,6,18,0.14573025953518293,0
user_3131,3,8,0.010409304252513065,0
user_1161,1,20,0.09368373827261758,0
user_1855,10,22,0.20818608505026132,0
user_4854,7,19,0.14573025953518293,1
user_2068,9,10,0.12491165103015679,0
user_6073,10,1,0.12491165103015679,0
user_7015,4,20,0.14573025953518293,0
user_10435,2,0,0.010409304252513065,0
user_4373,3,16,0.010409304252513065,0
user_10035,2,20,0.09368373827261758,0
user_6915,6,1,0.06245582551507839,0
user_1631,1,20,0.09368373827261758,0
user_10241,5,23,0.06245582551507839,0
user_7239,10,3,0.12491165103015679,1
user_6394,8,21,0.20818608505026132,0
user_8247,2,6,0.010409304252513065,0
user_4230,1,22,0.09368373827261758,0
user_1680,5,21,0.14573025953518293,0
user_4826,7,19,0.14573025953518293,1
user_8051,10,19,0.20818608505026132,1
user_9832,6,8,0.06245582551507839,0
user_3701,2,1,0.010409304252513065,0
user_1924,9,5,0.12491165103015679,0
user_4019,10,8,0.12491165103015679,0
user_4244,1,13,0.010409304252513065,0
user_10062,5,23,0.06245582551507839,1
user_7644,5,23,0.06245582551507839,0
user_10147,2,18,0.09368373827261758,0
user_3150,6,22,0.14573025953518293,0
user_3117,6,23,0.06245582551507839,0
user_10879,8,10,0.12491165103015679,0
user_6608,2,2,0.010409304252513065,0
user_3975,5,18,0.14573025953518293,0
user_4974,6,3,0.06245582551507839,0
user_7849,7,4,0.06245582551507839,0
user_2604,5,19,0.14573025953518293,0
user_6483,9,22,0.20818608505026132,0
user_6003,8,15,0.12491165103015679,0
user_6393,6,12,0.06245582551507839,0
user_8518,5,20,0.14573025953518293,0
user_1171,2,11,0.010409304252513065,0
user_3347,7,11,0.06245582551507839,0
user_5908,5,21,0.14573025953518293,0
user_10670,9,2,0.12491165103015679,0
user_4320,2,15,0.010409304252513065,0
user_2096,10,14,0.12491165103015679,0
user_10466,8,4,0.12491165103015679,0
user_7759,7,10,0.06245582551507839,0
user_4745,2,20,0.09368373827261758,1
user_9019,3,12,0.010409304252513065,0
user_8917,5,7,0.06245582551507839,0
user_9166,9,17,0.12491165103015679,0
user_3379,2,0,0.010409304252513065,0
user_6690,6,18,0.14573025953518293,0
user_5568,2,12,0.010409304252513065,0
user_6531,6,23,0.06245582551507839,0
user_2721,2,5,0.010409304252513065,0
user_6046,8,18,0.20818608505026132,0
user_1471,6,16,0.06245582551507839,0
user_2256,10,12,0.12491165103015679,0
user_8164,5,2,0.06245582551507839,0
user_8082,5,2,0.06245582551507839,0
user_9933,8,21,0.20818608505026132,0
user_2405,6,22,0.14573025953518293,0
user_6649,4,6,0.06245582551507839,0
user_3786,6,19,0.14573025953518293,0
user_6528,7,14,0.06245582551507839,0
user_10546,6,20,0.14573025953518293,0
user_1697,2,18,0.09368373827261758,0
user_5281,4,2,0.06245582551507839,0
user_4344,5,0,0.06245582551507839,0
user_10169,4,6,0.06245582551507839,0
user_1928,5,19,0.14573025953518293,0
user_4565,8,18,0.20818608505026132,0
user_2175,7,19,0.14573025953518293,0
user_10054,10,21,0.20818608505026132,0
user_3828,7,10,0.06245582551507839,0
user_10160,8,4,0.12491165103015679,0
user_8239,9,22,0.20818608505026132,1
user_6295,3,17,0.010409304252513065,0
user_9072,10,21,0.20818608505026132,0
user_10256,4,22,0.14573025953518293,0
user_4167,5,1,0.06245582551507839,0
user_7095,1,20,0.09368373827261758,0
user_8748,7,14,0.06245582551507839,0
user_5635,10,19,0.20818608505026132,0
user_6071,10,4,0.12491165103015679,0
user_7689,7,12,0.06245582551507839,1
user_5056,9,23,0.12491165103015679,1
user_3948,8,10,0.12491165103015679,0
user_2327,10,8,0.12491165103015679,0
user_3919,4,12,0.06245582551507839,0
user_1551,4,17,0.06245582551507839,0
user_9519,7,2,0.06245582551507839,1
user_9185,8,5,0.12491165103015679,0
user_9757,7,2,0.06245582551507839,0
user_1727,8,18,0.20818608505026132,0
user_5523,10,17,0.12491165103015679,0
user_8365,9,12,0.12491165103015679,0
user_2903,6,22,0.14573025953518293,0
user_8826,5,15,0.06245582551507839,0
user_9553,4,14,0.06245582551507839,0
user_2506,10,21,0.20818608505026132,0
user_8306,3,13,0.010409304252513065,0
user_10533,6,20,0.14573025953518293,0
user_1397,4,21,0.14573025953518293,0
user_8468,9,10,0.12491165103015679,1
user_3077,1,19,0.09368373827261758,0
user_4359,6,10,0.06245582551507839,0
user_9503,5,1,0.06245582551507839,0
user_7452,3,13,0.010409304252513065,0
user_10654,4,7,0.06245582551507839,0
user_3405,10,22,0.20818608505026132,0
user_6911,4,21,0.14573025953518293,0
user_4481,6,7,0.06245582551507839,0
user_9696,7,18,0.14573025953518293,0
user_7555,3,20,0.09368373827261758,0
user_8720,7,19,0.14573025953518293,0
user_2862,5,12,0.06245582551507839,0
user_4030,6,5,0.06245582551507839,0
user_5070,9,18,0.20818608505026132,1
user_8124,1,1,0.010409304252513065,0
user_2662,10,20,0.20818608505026132,0
user_6376,2,5,0.010409304252513065,0
user_4439,2,16,0.010409304252513065,0
user_1472,9,18,0.20818608505026132,0
user_8176,7,20,0.14573025953518293,0
user_6522,8,20,0.20818608505026132,0
user_4794,5,5,0.06245582551507839,0
user_6053,6,22,0.14573025953518293,0
user_6090,9,21,0.20818608505026132,0
user_2120,5,3,0.06245582551507839,0
user_6863,6,3,0.06245582551507839,0
user_5572,6,10,0.06245582551507839,0
user_3445,1,21,0.09368373827261758,0
user_8885,2,2,0.010409304252513065,0
user_10272,9,7,0.12491165103015679,0
user_5137,8,6,0.12491165103015679,0
user_7320,3,20,0.09368373827261758,0
user_3181,2,19,0.09368373827261758,1
user_9992,6,17,0.06245582551507839,0
user_5311,10,10,0.12491165103015679,0
user_1436,10,23,0.12491165103015679,0
user_2066,2,11,0.010409304252513065,0
user_9822,6,17,0.06245582551507839,0
user_4705,6,3,0.06245582551507839,0
user_8313,9,21,0.20818608505026132,1
user_1276,2,23,0.010409304252513065,0
user_6252,8,21,0.20818608505026132,0
user_1181,3,18,0.09368373827261758,0
user_5164,9,21,0.20818608505026132,0
user_1777,4,19,0.14573025953518293,1
user_7111,10,14,0.12491165103015679,0
user_4798,10,3,0.12491165103015679,0
user_8126,4,6,0.06245582551507839,0
user_4171,9,23,0.12491165103015679,0
user_6013,5,21,0.14573025953518293,0
user_8204,9,21,0.20818608505026132,0
user_9789,7,6,0.06245582551507839,0
user_5630,3,6,0.010409304252513065,0
user_3453,6,19,0.14573025953518293,0
user_8254,9,14,0.12491165103015679,0
user_3577,7,18,0.14573025953518293,0
user_8741,2,13,0.010409304252513065,0
user_5020,5,18,0.14573025953518293,0
user_8849,9,19,0.20818608505026132,1
user_5197,2,22,0.09368373827261758,0
user_9042,2,18,0.09368373827261758,1
user_10024,1,20,0.09368373827261758,0
user_6219,1,4,0.010409304252513065,0
user_10689,10,0,0.12491165103015679,0
user_3481,8,6,0.12491165103015679,0
user_9488,8,14,0.12491165103015679,0
user_3002,1,23,0.010409304252513065,0
user_5406,10,21,0.20818608505026132,0
user_9185,9,22,0.20818608505026132,0
user_3352,10,19,0.20818608505026132,0
user_8526,1,9,0.010409304252513065,0
user_6804,2,19,0.09368373827261758,0
user_9733,4,8,0.06245582551507839,0
user_9588,3,16,0.010409304252513065,0
user_4427,1,19,0.09368373827261758,0
user_7332,9,10,0.12491165103015679,0
user_9370,1,19,0.09368373827261758,0
user_5763,4,0,0.06245582551507839,0
user_3881,7,10,0.06245582551507839,0
user_2771,3,13,0.010409304252513065,0
user_7721,8,7,0.12491165103015679,0
user_3982,1,10,0.010409304252513065,0
user_5062,10,18,0.20818608505026132,0
user_2424,1,11,0.010409304252513065,1
user_2071,4,16,0.06245582551507839,0
user_6744,9,21,0.20818608505026132,0
user_5305,3,4,0.010409304252513065,0
user_7109,5,22,0.14573025953518293,0
user_2611,2,15,0.010409304252513065,0
user_3978,3,9,0.010409304252513065,0
user_8600,4,3,0.06245582551507839,0
user_3206,4,21,0.14573025953518293,0
user_1696,3,5,0.010409304252513065,0
user_3909,8,18,0.20818608505026132,1
user_1714,6,18,0.14573025953518293,1
user_7906,2,2,0.010409304252513065,0
user_10333,9,22,0.20818608505026132,0
user_10751,4,10,0.06245582551507839,0
user_4493,8,20,0.20818608505026132,0
user_5757,1,16,0.010409304252513065,0
user_2561,2,4,0.010409304252513065,0
user_4663,9,13,0.12491165103015679,0
user_5516,2,0,0.010409304252513065,0
user_4588,9,16,0.12491165103015679,0
user_1384,5,20,0.14573025953518293,0
user_4357,9,0,0.12491165103015679,0
user_3148,9,7,0.12491165103015679,0
user_10325,1,19,0.09368373827261758,0
user_9332,10,3,0.12491165103015679,0
user_8610,9,3,0.12491165103015679,0
user_7928,10,19,0.20818608505026132,0
user_10518,5,2,0.06245582551507839,0
user_2461,3,10,0.010409304252513065,0
user_4815,1,15,0.010409304252513065,0
user_5857,3,22,0.09368373827261758,0
user_2185,2,19,0.09368373827261758,0
user_6493,1,6,0.010409304252513065,0
user_1056,4,13,0.06245582551507839,0
user_4537,1,1,0.010409304252513065,0
user_7530,6,14,0.06245582551507839,0
user_9669,7,20,0.14573025953518293,0
user_3988,8,12,0.12491165103015679,0
user_1139,7,21,0.14573025953518293,0
user_8081,8,8,0.12491165103015679,1
user_6791,8,16,0.12491165103015679,0
user_5850,9,20,0.20818608505026132,0
user_5478,4,14,0.06245582551507839,0
user_5732,6,19,0.14573025953518293,1
user_8198,10,20,0.20818608505026132,0
user_6558,5,13,0.06245582551507839,0
user_10305,3,21,0.09368373827261758,0
user_5474,4,9,0.06245582551507839,0
user_10881,1,1,0.010409304252513065,0
user_6214,4,16,0.06245582551507839,0
user_9902,9,12,0.12491165103015679,0
user_6226,3,17,0.010409304252513065,0
user_2536,9,16,0.12491165103015679,0
user_5965,10,18,0.20818608505026132,0
user_9519,7,11,0.06245582551507839,0
user_6755,9,20,0.20818608505026132,0
user_6965,1,9,0.010409304252513065,0
user_6864,9,15,0.12491165103015679,0
user_9985,7,14,0.06245582551507839,0
user_5346,10,5,0.12491165103015679,0
user_8447,3,12,0.010409304252513065,0
user_4416,3,5,0.010409304252513065,0
user_4605,2,9,0.010409304252513065,0
user_7579,8,13,0.12491165103015679,1
user_5045,10,21,0.20818608505026132,0
user_7638,8,10,0.12491165103015679,0
user_4873,3,19,0.09368373827261758,0
user_3641,1,17,0.010409304252513065,0
user_4137,1,20,0.09368373827261758,0
user_10230,2,19,0.09368373827261758,0
user_6844,6,12,0.06245582551507839,0
user_9478,10,21,0.20818608505026132,1
user_6767,8,22,0.20818608505026132,0
user_6327,5,1,0.06245582551507839,0
user_5752,9,20,0.20818608505026132,0
user_2770,9,7,0.12491165103015679,0
user_7123,8,5,0.12491165103015679,0
user_1793,10,20,0.20818608505026132,0
user_7513,6,16,0.06245582551507839,0
user_4599,7,18,0.14573025953518293,0
user_8011,5,15,0.06245582551507839,0
user_9870,5,1,0.06245582551507839,0
user_10960,8,5,0.12491165103015679,0
user_3598,3,22,0.09368373827261758,0
user_1436,4,20,0.14573025953518293,0
user_9593,7,4,0.06245582551507839,0
user_3524,9,10,0.12491165103015679,1
user_3647,6,18,0.14573025953518293,0
user_7054,2,19,0.09368373827261758,0
user_10382,1,1,0.010409304252513065,0
user_2424,10,20,0.20818608505026132,0
user_1379,9,16,0.12491165103015679,0
user_2946,2,1,0.010409304252513065,0
user_1546,9,21,0.20818608505026132,0
user_3739,10,16,0.12491165103015679,0
user_7842,10,18,0.20818608505026132,0
user_3793,5,6,0.06245582551507839,0
user_10102,4,3,0.06245582551507839,0
user_9406,6,11,0.06245582551507839,0
user_1779,7,20,0.14573025953518293,0
user_4595,5,20,0.14573025953518293,0
user_3630,2,4,0.010409304252513065,0
user_2851,1,6,0.010409304252513065,0
user_6742,1,4,0.010409304252513065,0
user_7681,10,6,0.12491165103015679,0
user_10770,7,19,0.14573025953518293,0
user_8998,10,3,0.12491165103015679,0
user_3774,4,16,0.06245582551507839,0
user_8983,1,18,0.09368373827261758,1
user_1248,8,5,0.12491165103015679,0
user_4223,2,2,0.010409304252513065,0
user_1589,7,8,0.06245582551507839,0
user_4175,9,18,0.20818608505026132,0
user_2436,7,21,0.14573025953518293,0
user_9503,6,17,0.06245582551507839,0
user_5752,10,16,0.12491165103015679,0
user_6145,3,18,0.09368373827261758,0
user_7216,8,20,0.20818608505026132,0
user_2757,2,20,0.09368373827261758,0
user_3470,9,15,0.12491165103015679,0
user_3843,10,6,0.12491165103015679,1
user_6946,4,5,0.06245582551507839,0
user_9844,4,18,0.14573025953518293,0
user_3960,5,21,0.14573025953518293,0
user_2673,1,13,0.010409304252513065,0
user_4754,5,12,0.06245582551507839,0
user_7294,2,0,0.010409304252513065,0
user_9059,4,20,0.14573025953518293,0
user_8429,5,18,0.14573025953518293,0
user_2522,8,19,0.20818608505026132,0
user_3968,1,19,0.09368373827261758,0
user_2944,4,22,0.14573025953518293,0
user_8714,10,19,0.20818608505026132,0
user_6440,3,18,0.09368373827261758,0
user_3530,4,20,0.14573025953518293,0
user_9078,7,21,0.14573025953518293,0
user_4098,5,18,0.14573025953518293,0
user_1798,8,4,0.12491165103015679,0
user_2076,10,20,0.20818608505026132,1
user_4522,5,0,0.06245582551507839,0
user_8465,10,10,0.12491165103015679,0
user_2376,10,4,0.12491165103015679,0
user_3128,5,21,0.14573025953518293,0
user_8009,2,7,0.010409304252513065,0
user_8337,4,20,0.14573025953518293,0
user_8372,3,8,0.010409304252513065,0
user_6526,5,22,0.14573025953518293,1
user_7580,1,7,0.010409304252513065,0
user_7667,4,17,0.06245582551507839,0
user_2413,1,20,0.09368373827261758,0
user_9694,3,6,0.010409304252513065,0
user_3814,2,15,0.010409304252513065,0
user_9911,1,14,0.010409304252513065,0
user_4723,8,19,0.20818608505026132,0
user_8350,5,3,0.06245582551507839,0
user_7529,2,1,0.010409304252513065,0
user_2648,6,13,0.06245582551507839,0
user_4455,2,22,0.09368373827261758,0
user_2277,4,15,0.06245582551507839,0
user_9044,4,7,0.06245582551507839,0
user_5097,4,20,0.14573025953518293,0
user_7783,8,3,0.12491165103015679,1
user_7324,1,13,0.010409304252513065,0
user_9995,8,1,0.12491165103015679,0
user_2752,3,18,0.09368373827261758,0
user_6547,6,7,0.06245582551507839,0
user_4902,3,16,0.010409304252513065,0
user_8868,2,18,0.09368373827261758,0
user_4440,3,21,0.09368373827261758,0
user_7323,7,3,0.06245582551507839,0
user_7722,3,22,0.09368373827261758,0
user_5799,10,20,0.20818608505026132,1
user_10617,3,9,0.010409304252513065,0
user_10158,2,2,0.010409304252513065,0
user_10654,4,22,0.14573025953518293,0
user_2617,9,5,0.12491165103015679,0
user_9632,7,19,0.14573025953518293,1
user_1320,10,6,0.12491165103015679,0
user_5751,10,5,0.12491165103015679,0
user_4703,9,0,0.12491165103015679,0
user_1811,3,10,0.010409304252513065,0
user_7372,8,10,0.12491165103015679,0
user_10167,5,20,0.14573025953518293,0
user_7471,6,14,0.06245582551507839,0
user_5654,10,18,0.20818608505026132,0
user_10556,4,12,0.06245582551507839,0
user_3745,3,19,0.09368373827261758,0
user_8642,4,1,0.06245582551507839,0
user_9528,5,10,0.06245582551507839,0
user_9773,3,1,0.010409304252513065,0
user_7641,5,2,0.06245582551507839,0
user_4035,9,22,0.20818608505026132,0
user_3973,1,0,0.010409304252513065,0
user_9384,10,6,0.12491165103015679,1
user_9272,5,19,0.14573025953518293,1
user_7654,4,19,0.14573025953518293,1
user_8254,1,5,0.010409304252513065,0
user_8062,2,7,0.010409304252513065,0
user_8569,8,21,0.20818608505026132,1
user_9525,8,2,0.12491165103015679,0
user_4701,8,9,0.12491165103015679,0
user_7251,1,14,0.010409304252513065,0
user_8038,3,10,0.010409304252513065,0
user_5722,10,23,0.12491165103015679,0
user_8405,3,12,0.010409304252513065,0
user_2607,9,20,0.20818608505026132,0
user_10611,2,1,0.010409304252513065,0
user_10616,9,4,0.12491165103015679,0
user_10484,4,6,0.06245582551507839,0
user_9142,7,12,0.06245582551507839,0
user_7703,9,1,0.12491165103015679,0
user_4137,5,8,0.06245582551507839,0
user_2982,9,4,0.12491165103015679,0
user_2449,8,5,0.12491165103015679,0
user_10499,7,19,0.14573025953518293,0
user_3601,4,19,0.14573025953518293,0
user_4071,2,22,0.09368373827261758,0
user_6650,2,6,0.010409304252513065,0
user_9586,4,22,0.14573025953518293,0
user_7872,2,4,0.010409304252513065,0
user_4942,8,2,0.12491165103015679,0
user_4359,6,8,0.06245582551507839,0
user_1821,9,20,0.20818608505026132,0
user_4440,3,10,0.010409304252513065,0
user_6432,1,0,0.010409304252513065,0
user_5887,2,6,0.010409304252513065,0
user_6880,9,10,0.12491165103015679,0
user_1180,9,6,0.12491165103015679,0
user_8653,3,12,0.010409304252513065,0
user_3548,8,18,0.20818608505026132,0
user_5801,1,20,0.09368373827261758,0
user_4628,3,21,0.09368373827261758,0
